Timestamp,period,T,RH,ea,es,VPD,Delta,P,gamma,u2,J,t_mid,Sc,omega,omega1,omega2,omega_s,delta,dr,beta,Ra,Rso,Rs,fcd,fcd_eq,Rns,Rnl,Rn,G_os,Cd_os,ETos_mm,G_rs,Cd_rs,ETrs_mm
6/9/2026 12:00,day,35.0,21.5,1.208876466276666,5.622681238496122,4.413804772219455,0.31074918743228264,91.14971822657583,0.06061456262067293,1.9004221871225362,160,11.5,0.01593982480304075,-0.3192635536754966,-0.4501632475750713,-0.18836385977592188,1.9081964597115588,0.40030864844271274,0.9694444823526029,1.1912103573074606,4.420780176413401,3.3947878299506735,3.2274,0.933435141825434,Eq.45,2.485098,0.31983415381750147,2.1652638461824982,0.21652638461824983,0.24,0.7722883583428654,0.08661055384729993,0.25,0.9308603393703745
6/9/2026 13:00,day,36.9,19.2,1.1982178767275884,6.24071810795619,5.042500231228601,0.3401429597050628,91.14971822657583,0.06061456262067293,1.9004221871225362,160,12.5,0.01593982480304075,-0.05746416587634715,-0.18836385977592185,0.07343552802322756,1.9081964597115588,0.40030864844271274,0.9694444823526029,1.3026940172245254,4.589416681996533,3.5242865007720496,3.51864,0.9978370725420319,Eq.45,2.7093528,0.35169216087647737,2.3576606391235226,0.23576606391235228,0.24,0.8492547399557235,0.09430642556494091,0.25,1.0192198121970923
6/9/2026 14:00,day,38.2,16.4,1.0982649472068555,6.696737482968632,5.598472535761776,0.36156125855519194,91.14971822657583,0.06061456262067293,1.4003110852481846,160,13.5,0.01593982480304075,0.20433522192280226,0.07343552802322756,0.33523491582237697,1.9081964597115588,0.40030864844271274,0.9694444823526029,1.2544628484527878,4.523341089902674,3.473545996393702,2.72484,0.7090140461128543,Eq.45,2.0981268,0.2629993221991917,1.8351274778008084,0.18351274778008086,0.24,0.6782090109658598,0.07340509911203234,0.25,0.813414038515239
6/9/2026 15:00,day,35.5,19.6,1.1328682678830997,5.779940142260712,4.6470718743776125,0.3182705320186899,91.14971822657583,0.06061456262067293,1.200266644498444,160,14.5,0.01593982480304075,0.46613460972195164,0.33523491582237697,0.5970343036215263,1.9081964597115588,0.40030864844271274,0.9694444823526029,1.0931647144892929,4.22705634253794,3.2460241983363654,0.8215199999999999,0.05500000000000005,Eq.45,0.6325704,0.019469224266280123,0.6131011757337198,0.061310117573371986,0.24,0.2830898782479593,0.024524047029348794,0.25,0.3746410890006077
6/9/2026 16:00,day,33.6,22.4,1.1652324221504737,5.201930456028901,4.036698033878427,0.29047472754586434,91.14971822657583,0.06061456262067293,2.5005555093717584,160,15.5,0.01593982480304075,0.7279339975211011,0.5970343036215264,0.8588336914206758,1.9081964597115588,0.40030864844271274,0.9694444823526029,0.8972777667790439,3.7207537558015438,2.8572263411400987,0.36792,0.05500000000000005,Eq.45,0.2832984,0.018784057963680885,0.26451434203631913,0.026451434203631913,0.24,0.26337763926709556,0.010580573681452765,0.25,0.41596401704991387
6/9/2026 17:00,day,29.1,29.8,1.200607558131228,4.0288844232591545,2.8282768651279264,0.232636678846113,91.14971822657583,0.06061456262067293,5.501222120617868,160,16.5,0.01593982480304075,0.9897333853202505,0.8588336914206758,1.1206330792198251,1.9081964597115588,0.40030864844271274,0.9694444823526029,0.6922544382800265,3.038937014274986,2.33364835625399,0.63648,0.05500000000000005,Eq.45,0.49008960000000007,0.017492429719536427,0.47259717028046366,0.04725971702804637,0.24,0.41759090660048437,0.018903886811218545,0.25,0.6614252412847786
6/9/2026 18:00,day,31.0,31.9,1.433136928106828,4.492592251118583,3.059455323011755,0.25575108190000984,91.14971822657583,0.06061456262067293,6.001333222492219,160,17.5,0.01593982480304075,1.2515327731194,1.1206330792198251,1.3824324670189747,1.9081964597115588,0.40030864844271274,0.9694444823526029,0.4867807786062063,2.228070802137861,1.7109712180944976,1.15596,0.5620819704600144,Eq.45,0.8900892000000001,0.16935699067050616,0.720732209329494,0.0720732209329494,0.24,0.5032349568751767,0.02882928837317976,0.25,0.7704767716867098
6/9/2026 19:00,day,27.3,44.5,1.6147153614672696,3.628573845993864,2.0138584845265948,0.21238219621210042,91.14971822657583,0.06061456262067293,5.101133239118386,160,18.5,0.01593982480304075,1.5133321609185493,1.3824324670189745,1.644231854818124,1.9081964597115588,0.40030864844271274,0.9694444823526029,0.28564540111361547,1.3434143117275368,1.0316293446045632,0.6523199999999999,0.5620819704600144,Eq.46,0.5022863999999999,0.15162994439150532,0.35065645560849457,0.03506564556084946,0.24,0.2997314251071544,0.014026258224339783,0.25,0.47395378143651
6/9/2026 20:00,night,26.0,46.5,1.5630695203001923,3.3614398286025637,1.7983703083023714,0.19869431648499708,91.14971822657583,0.06061456262067293,3.400755492745591,160,19.5,0.01593982480304075,1.7751315487176986,1.6442318548181238,1.9060312426172734,1.9081964597115588,0.40030864844271274,0.9694444823526029,0.09306578494634488,0.4452554209015043,0.3419187617969996,0.11268,0.5620819704600144,Eq.46,0.08676360000000001,0.15165945434385547,-0.06489585434385546,-0.03244792717192773,0.96,0.09458260796261612,-0.012979170868771093,1.7,0.127299885812063
6/9/2026 21:00,night,26.5,40.7,1.4090675200307148,3.462082358797825,2.05301483876711,0.20386826823707088,91.14971822657583,0.06061456262067293,4.7010443576189065,160,20.5,0.01593982480304075,2.036930936516848,1.9060312426172732,1.9081964597115588,1.9081964597115588,0.40030864844271274,0.9694444823526029,-0.08598918955317113,2.9238093397967623e-05,2.2452399729793707e-05,0.00612,0.5620819704600144,Eq.46,0.004712399999999999,0.16086283662287643,-0.15615043662287642,-0.07807521831143821,0.96,0.12225480116693478,-0.031230087324575287,1.7,0.15826721193136686
6/9/2026 22:00,night,23.2,54.6,1.5526071849984908,2.8436029029276386,1.2909957179291478,0.171717799636021,91.14971822657583,0.06061456262067293,2.800622170496369,160,21.5,0.01593982480304075,2.2987303243159976,1.9081964597115588,1.9081964597115588,1.9081964597115588,0.40030864844271274,0.9694444823526029,-0.24492296052374019,0.0,0.0,0.0,0.5620819704600144,Eq.46,0.0,0.14658033736453013,-0.14658033736453013,-0.07329016868226507,0.96,0.05626457514761136,-0.029316067472906028,1.7,0.07797247968310674
6/9/2026 23:00,night,21.5,63.4,1.6258421028955639,2.5644197206554633,0.9385776177598995,0.1568997982775748,91.14971822657583,0.06061456262067293,3.7008221538702024,160,22.5,0.01593982480304075,2.560529712115147,1.9081964597115588,1.9081964597115588,1.9081964597115588,0.40030864844271274,0.9694444823526029,-0.37491298702646153,0.0,0.0,0.0,0.5620819704600144,Eq.46,0.0,0.13972708683300356,-0.13972708683300356,-0.06986354341650178,0.96,0.05077765869675241,-0.027945417366600712,1.7,0.06684196177155022
